name,wer_ev,cer_ev,wer_my,cer_my
p334,35.59324866183223,10.412728074654048,15.042733971356379,25.174188257430213
p335,37.77643252359154,11.841729457778392,18.095254562312146,29.478606123132103
p336,36.85418449482736,10.20602919663843,12.197039012434082,27.32818032112132
p339,33.19761547447474,8.906459807529815,8.998595690458325,23.136332119072193
p340,39.69843826973357,12.780458651155527,15.84815782837433,29.81229529003032
p341,31.851225247695567,8.022815011206974,8.621142244000984,22.413800146610356
p343,33.56577265104366,8.490268830781783,7.889923292629478,22.690467703264428
p345,36.601509222365344,10.544227651581418,12.804698192640654,25.915765867328094
p347,42.37612067742389,14.082798741331867,21.509512713127986,33.43155407044809
p351,42.871522021834615,15.262655415380666,22.550834343125235,33.51322538977996
p360,38.60140036120494,11.922291761527513,15.077702877990573,29.26072666480988
p361,35.37542409568742,10.10599275211015,9.87701782793311,26.09917440528127
p362,38.26935022377898,10.151507421206,11.905179995680639,27.538640081119876
p363,32.01528932393369,8.117599563408925,6.557820659849298,21.297810149752944
p364,37.88861145083439,11.263292444424733,15.30888749892998,25.8593600204296
p374,34.068858048418456,9.052302848114108,9.890605769481216,24.10665905209606
p376,30.50517548675666,7.981921131561056,8.212477708350347,18.539188815455297
total_files_total_wer_cer,36.32403009379332,14.382782740568333,10.969411813958844,27.328364216702237
total_by_speakers,36.29465798160122,10.942395198335955,14.333019730974419,27.275123774845653
