name,wer_ev,cer_ev,wer_my,cer_my
p257,43.440332584052896,13.35006517105925,17.652520459032708,33.17419044785386
p258,40.35674486488404,13.879469407463368,19.535394585732288,32.21106425177555
p259,33.505982664710984,8.564499102269808,9.166001838066613,24.84359335542069
p260,38.140011434561785,10.813662239418777,11.956462728597648,29.887719581560354
p261,36.5578583732168,11.219605410315312,12.716353880161343,29.304463322684835
p262,40.39859250133136,12.572859832411817,16.901259384492786,31.684451290814536
p263,43.67244918360551,16.980380701974433,25.884812639042497,37.627004945038614
p264,46.08226550698617,17.03499672297921,24.81161687709869,38.244799726513506
p265,41.11340920441356,12.821757950031692,17.46687026038739,33.90615567451783
p266,47.6671532844317,17.988046549471136,26.43278320569673,41.308495577645
p267,37.58486803857323,11.734100238411026,14.381108295846468,29.843957475922362
p268,31.878765078514608,7.181499991118734,6.905443442421663,25.05406938822504
p269,37.62879480436243,11.340838023890733,15.246125396409198,28.58992731290967
p270,36.807425973085344,10.932292972178697,14.31766656808031,29.681177662643705
p271,37.133479296110096,9.50569501120278,9.689604937402294,27.480100688698418
p272,40.39153966799672,12.428969509073672,16.658040867380766,32.599182415630814
p273,38.735189566795,12.199791248858082,18.215517161822017,30.91439924980556
p274,34.82617978978055,9.061480260055436,11.064021866716566,26.671042893688973
p275,43.08204588739203,13.950255026493469,21.221822714179517,34.604385194585916
p276,35.162432400455685,9.43509346724027,11.496431137152266,28.23584314043806
p277,47.11136889651465,17.711008039104943,24.79579455785908,39.90010217695462
p278,34.93641190906481,9.993834272912993,11.540717832265592,26.42515629191941
p279,39.58489685430406,11.88083431498072,15.530718619928573,29.222486660563085
p280,31.33038226885924,9.019974366210725,11.567771608944305,23.502871746852858
p281,40.95221091310653,13.948628216970688,20.14916344349356,33.691919612229036
p282,41.56550644414579,13.391624640858161,16.686271615106957,33.027005948618765
p283,45.32043137864097,18.633021775372416,27.102268832318273,39.06071350179847
p284,40.80210086257255,11.439797346245511,15.14432857961359,31.980631194351975
p285,43.675446380074604,14.229042419551476,18.458830747288452,36.03575042449828
p286,34.541412263939684,8.73091368364524,10.17263831733207,27.271811234255065
p287,30.90988916310018,7.255366887963905,4.254543367781947,22.600371813379084
p288,37.47851144604694,10.99543569500716,13.879294267164731,28.96555766818313
p292,35.9077114743654,9.696734616188934,10.460127406919566,27.19820839714831
p293,48.29116844206792,18.577839179147503,29.313554250256814,40.61512920203209
p294,34.92980454195684,9.559141574741611,10.370826638557133,24.825914567788338
p295,42.85083922896684,15.54034570205396,23.054110453984322,35.732433161270144
p297,38.29181200449518,11.623051994513489,16.343439126977017,30.613359224806125
p298,36.46161474627252,11.176781244317178,15.324508581617861,28.157306762198964
p299,32.95582567364476,8.498512015318703,7.952604059719067,23.205368841903848
p300,33.71082061170475,9.450769988024202,11.095125938965879,25.28349065504733
p301,30.43443097696113,7.213393392938518,7.3877368345289955,20.98744989174339
p302,39.205992340443295,12.383993912897276,18.386680482610913,30.17686524946204
p303,35.464913130805094,10.206976905642877,14.152109814039433,26.728436955868016
p304,39.03227011221112,12.325579363849439,15.304618759513044,31.091989646904977
p305,38.622665141948985,12.233300805218752,18.134340092434385,29.534286922128647
p306,38.5514192263419,12.300012985477089,17.594127501450153,31.168289749971702
p307,31.13039734460017,8.164865916415152,9.470971328252391,22.10908711350827
p308,38.40693121990473,11.91173186955816,16.926499806305703,30.165886003043898
p310,37.10925366160534,11.039336689433075,13.97675422264822,28.948183837427194
p311,36.95181896623398,10.04681011224311,11.95230601599308,27.922885821753034
p312,40.11163697404431,11.488487731649652,13.555076764717725,31.049492503420186
p313,43.58978646481495,14.08206249082004,20.527299612166836,35.11278889802783
p314,35.380956723945815,9.85547372629835,12.376745994947473,26.983989978185978
p316,35.90405267088201,10.05323528781569,11.397911932353736,27.099548168828015
p317,34.623636258135555,10.304050143047776,14.124050972468954,26.399778370548987
p318,33.65502029684097,8.193347238328178,6.789637637105833,24.119025512621775
p323,35.51267892428998,9.637119828933404,10.828792835605075,27.84810131065367
p326,40.61699799967688,12.742409310154118,19.506993218439014,31.676860882398618
p329,34.37143471350718,8.937094991083436,10.35801055511428,24.343779746084284
p330,33.450732672347485,8.886820024854256,9.918930073838617,25.291079445214464
p333,35.31375560314845,9.420811684536373,10.78034240210762,25.760883699075045
p334,37.39290553241112,11.426813764519837,15.399191934197313,27.92184844482771
p335,38.352602362935826,11.519918754032542,17.2193493881094,30.431481947476808
p336,37.551378739413,10.244399817493424,11.150912362351548,28.505877721089526
p339,35.78730931650154,9.204177769669542,8.643560240238104,26.36197539206003
p340,42.27821136462424,14.043139132765392,16.59230004508094,34.03363455946964
p341,33.13886588741445,8.291377933669963,8.348056867003628,24.024713313277914
p343,35.852816897868166,9.434604840698562,9.512206948113079,25.807064177909233
p345,38.42349531072424,11.519975602167309,13.488185220586125,28.97119411402553
p347,43.12622001849766,14.589179179263839,21.344880824877755,34.79316506559375
p351,43.98832229377111,15.290915869217605,23.90527632813372,36.183116469598914
p360,40.30571364289571,12.229345042767122,15.116889185732642,31.20533943044827
p361,37.56429540118356,10.529959894570979,9.715863841497274,28.991146552546088
p362,40.045237651142656,10.935645576674865,11.919203912143578,31.732116319061262
p363,34.6984258173272,8.820009544296273,7.36666191018105,24.976330460887617
p364,39.99730396191367,12.526939890852125,17.01026126484866,29.680500819868303
p374,36.118170195639,10.112189639462494,10.573943124088425,26.765736078768956
p376,32.46717203043147,7.958104148566214,7.7845375929102305,21.951415805578506
total_files_total_wer_cer,38.12693520396205,14.806432397656824,11.527558956695161,29.837930781674817
total_by_speakers,38.10998551524581,11.50981964975035,14.758109172079559,29.808783812098003
